year,month,precip_mm,precip_accum,spi,spi_class
2018,2,166.3045525964154,1148.6469084901103,-1.7993123602423737,Severely dry
2018,3,214.6963488585585,1260.6792110772296,-1.687764256865306,Severely dry
2018,4,211.05155893081093,1222.4154694799468,-1.752478443810593,Severely dry
2018,5,472.5838633742918,1519.6561053099856,-1.0448956548817812,Moderately dry
2018,6,111.78075741000728,1425.6002022830553,-0.9565337963487067,Near normal
2018,7,103.79985128988976,1280.2169324599738,-1.1702446304038192,Moderately dry
2018,8,59.149662259497234,1173.0620421230556,-1.21739366762655,Moderately dry
2018,9,91.11892462391593,1049.484617888413,-1.2378941706304731,Moderately dry
2018,10,195.28176956670293,1033.714828524305,-1.233919489571453,Moderately dry
2018,11,394.85037523211656,955.9813403821297,-1.1918758591226197,Moderately dry
2018,12,166.31830736313762,1010.51889033526,-1.2525917713384795,Moderately dry
2019,1,198.0991694602971,1104.8182085056674,-1.6245036627028968,Severely dry
2019,2,168.7483069312003,1214.4168531773703,-1.463561859354178,Moderately dry
2019,3,237.58762381283134,1360.885552366286,-1.241888370092864,Moderately dry
2019,4,362.66942618357984,1528.2732089831627,-0.5913467931926576,Near normal
2019,5,383.6536961701768,1517.076529921223,-1.054147971627635,Moderately dry
2019,6,92.05993353295224,1442.8181560910375,-0.8970574957337536,Near normal
2019,7,180.68345180185062,1425.402438432591,-0.6600712806762125,Near normal
2019,8,53.771892312527854,1310.4260238139186,-0.7186602484525865,Near normal
2019,9,124.22771525847956,1197.066115259567,-0.6706642828622877,Near normal
2019,10,429.4179442578587,1263.8146333338457,-0.3121921329845629,Near normal
2019,11,343.10028263724496,1223.261219800914,-0.00298109863454095,Near normal
2019,12,324.5582894648666,1455.7595757328281,0.5144178016274941,Near normal
2020,1,178.9702780717312,1454.046402002709,0.14063509168765953,Near normal
2020,2,258.1657780435177,1658.4402877336988,0.5317828836552143,Near normal
2020,3,176.3947502565602,1710.6073227317793,0.15934297964642785,Near normal
2020,4,308.8473121290259,1590.0366906029467,-0.3764462433994042,Near normal
2020,5,440.70207548511394,1687.6384834508156,-0.46392534127274443,Near normal
2020,6,375.4244739243718,1738.5046679103207,0.05704418441312387,Near normal
2020,7,322.85659846156534,1882.3909883001547,0.7473017895791002,Near normal
2020,8,138.7869826702769,1763.0121929269142,0.7101520394729274,Near normal
2020,9,113.55585616752691,1700.1732988378808,0.96732290553675,Near normal
2020,10,196.89437429538833,1588.2203610042432,0.8125386538995594,Near normal
2020,11,187.33793540130162,1334.8562209204308,0.441730630960401,Near normal
2020,12,485.9459945875522,1445.3777415836112,0.47768158431752605,Near normal
2021,1,383.394122606991,1505.915265729037,0.3776018654408294,Near normal
2021,2,303.50918429269444,1670.6374673514545,0.5812309920141572,Near normal
2021,3,619.6853616358604,2176.766972819788,1.7565262717682544,Severely wet
2021,4,350.4068310558702,2330.27942958027,1.8503242334700907,Severely wet
2021,5,272.8838797968018,2415.82537397577,1.6844116742377673,Severely wet
2021,6,237.45680369303858,2167.3361830812564,1.264782579004419,Moderately wet
2021,7,163.48556792052264,1947.4276283947884,0.9283929402710602,Near normal
2021,8,160.15473061697494,1804.0731747190687,0.8270948510036116,Near normal
2021,9,192.44113209459337,1376.8289451778016,-0.04035572767622756,Near normal
2021,10,306.6229678592227,1333.045081981154,-0.057288472451409014,Near normal
2021,11,272.41235958523293,1332.5735617695852,0.4328865827813742,Near normal
2021,12,261.8583202425213,1356.975078319068,0.1575394512134299,Near normal
2022,1,269.4566652746018,1462.946175673147,0.18168953795704187,Near normal
2022,2,358.73319733247155,1661.5246423886438,0.5443097445523948,Near normal
2022,3,318.81377100169715,1787.8972812957472,0.44252538882416603,Near normal
2022,4,500.2190346062358,1981.4933480427605,0.8703008468423876,Near normal
2022,5,491.08403159991263,2200.1650200574404,1.0989092248383,Moderately wet
2022,6,389.74154588279265,2328.0482456977115,1.6766446264032022,Severely wet
2022,7,251.00031649743667,2309.591896920547,1.8705164164759491,Severely wet
2022,8,204.19525545039372,2155.0539550384688,1.7619744101195542,Severely wet
2022,9,224.55235918643118,2060.7925432232028,1.9520500714461988,Severely wet
2022,10,418.3986264834252,1978.972135100392,1.9814846089391236,Severely wet
2022,11,169.3608062493921,1657.2489097498715,1.6022744675872178,Severely wet
2022,12,226.46590462601137,1493.9732684930902,0.648163455137965,Near normal
2023,1,392.4510112348121,1635.4239632304657,0.9465380433718391,Near normal
2023,2,168.82118633594038,1600.0498941160124,0.2916624794721777,Near normal
2023,3,332.1398243307706,1707.6373592603518,0.14829309529037749,Near normal
2023,4,400.78987846516907,1690.0286112420956,-0.04010256423536994,Near normal
2023,5,387.60892620968366,1908.2767312023873,0.24288543635007373,Near normal
2023,6,212.53732664878012,1894.348153225156,0.5166238494744526,Near normal
2023,7,332.4634643126414,1834.3606063029852,0.610898223204837,Near normal
2023,8,201.81315960847382,1867.3525795755186,1.0039346644724148,Moderately wet
2023,9,203.86576228509887,1739.078517529847,1.079758130986685,Moderately wet
2023,10,331.00315404745817,1669.291793112136,1.06936568894792,Moderately wet
2023,11,360.75011109785197,1642.4329780003045,1.5523554998598619,Severely wet
2023,12,483.0879716418653,1912.9836229933894,1.9859820435664992,Severely wet
2024,1,249.47180641492116,1829.9919650956692,1.7479515556251481,Severely wet
2024,2,308.09663039862363,1936.275435885819,1.6036887576583703,Severely wet
2024,3,199.05456807113933,1931.4642416718596,0.9477207539509565,Near normal
2024,4,326.93644411770384,1927.3975317421052,0.7083796628153015,Near normal
2024,5,492.31149313507916,2058.9589137793323,0.6948270449913777,Near normal
2024,6,277.1159750431741,1852.9869171806413,0.3971752916750803,Near normal
2024,7,123.91199821412796,1727.427108979848,0.298494451881867,Near normal
2024,8,135.82896566773186,1555.1594442489563,0.08873956978184826,Near normal
2024,9,131.6682647550771,1487.773140932894,0.32153923625741443,Near normal
2024,10,307.8379523446384,1468.6746491598287,0.4175633196994097,Near normal
2024,11,139.8188107561613,1116.1819667809107,-0.4559424742897403,Near normal
2024,12,350.317493194024,1189.3834849317604,-0.4898224438501452,Near normal
2025,1,365.091371379119,1430.5628580967514,0.03149631766398916,Near normal
2025,2,506.60544444236155,1801.3393368713812,1.0967185220667641,Moderately wet
2025,3,381.06351606579966,2050.734588182104,1.3488992273497131,Moderately wet
2025,4,367.078988474777,2109.9756243122424,1.2435477751632389,Moderately wet
2025,5,498.772463316081,2468.929276872162,1.8233006808297825,Severely wet
2025,6,230.89973717966998,2349.511520857808,1.7302311920293612,Severely wet
2025,7,153.82580019456796,2138.245949673257,1.4378078498511568,Moderately wet
2025,8,109.99449471812649,1741.6349999490221,0.6485572684152506,Near normal
2025,9,128.60441557394518,1489.1758994571676,0.32599813235513936,Near normal
2025,10,370.1530992579225,1492.250010240313,0.49709408116569076,Near normal
2025,11,373.3719131372877,1366.84946006152,0.5646463233728481,Near normal
2025,12,169.15338941274442,1305.1031122945942,-0.03681630564639435,Near normal
